,collection_date,country,host_species,reassortant,state,strain_name,subtype
245,2011-09-09,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/11CH00007/2011,H4N6
246,2010-08-12,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM11414R0/2010,H3N8
247,2010-08-08,Canada,Mallard/Avian,False,Nova Scotia,A/mallard/Nova Scotia/00372/2010,H7N7
248,2010-08-13,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM11672R0/2010,H3N8
249,2010-09-18,USA,Mallard/Avian,False,Iowa,A/mallard/Iowa/10OS2420/2010,H4N6
250,2011-09-25,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS3098/2011,H6N1
251,2008-08-06,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/08OS1366/2008,H1N1
252,2009-08-11,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM9065R0/2009,H10N7
253,2007-08-26,Canada,Mallard/Avian,False,Nova Scotia,A/mallard/Nova Scotia/02335/2007,H4N6
254,2011-08-20,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/11BM03593/2011,H2N9
255,2010-11-07,USA,Bufflehead/Avian,False,Wisconsin,A/bufflehead/Wisconsin/10OS3204/2010,H12N5
256,2009-05-15,USA,Laughing Gull/Avian,False,New Jersey,A/laughing gull/New Jersey/AI09-218/2009,H11N1
257,2007-05-22,USA,Ruddy Turnstone/Avian,True,Delaware Bay,A/ruddy turnstone/Delaware Bay/136/2007,H6N1
258,2010-08-15,Canada,Blue-Winged Teal/Avian,True,New Brunswick,A/blue-winged teal/New Brunswick/00598/2010,H3N7
259,2007-09-04,Canada,American Wigeon/Avian,True,New Brunswick,A/American wigeon/New Brunswick/04489/2007,H3N8
260,2010-04-28,Georgia,Duck/Avian,True,Republic of Georgia,A/domestic duck/Republic of Georgia/2/2010,H10N7
261,2009-10-06,USA,Mallard/Avian,True,Wisconsin,A/mallard/Wisconsin/2575/2009,H3N2
262,2010-07-07,USA,Grebe/Avian,False,Minnesota,A/red-necked grebe/Minnesota/AI10-1948/2010,H1N1
263,2011-10-15,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS3407/2011,H4N9
264,2008-11-18,,Mallard/Avian,True,Sweden,A/mallard/Sweden/80106/2008,H4N3
265,2009-11-24,,Mallard/Avian,False,Sweden,A/mallard/Sweden/104925/2009,H4N6
266,2009-12-12,USA,Mallard/Avian,True,New York,A/mallard/New York/A00723400/2009,H7N4
267,2007-07-26,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI07-69/2007,H5N1
268,2010-01-27,,Chicken/Avian,False,Egypt,A/chicken/Egypt/Q1118D/2010,H5N1
269,2007-02-03,USA,Green-Winged Teal/Avian,False,California,A/American green-winged teal/California/44287-713/2007,H7N3
270,2010-08-18,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/10OS1470/2010,H3N2
271,2007-08-08,Canada,American Black Duck/Avian,False,Nova Scotia,A/American black duck/Nova Scotia/02043/2007,H8N4
272,2007-09-07,USA,Northern Shoveler/Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/7MP0944/2007,H3N8
273,2010-11-17,USA,American Wigeon/Avian,False,California,A/American wigeon/California/2997/2010,H6N1
274,2009-03-05,China,Duck/Avian,False,Hunan,A/duck/Hunan/S1284/2009,H6N2
275,2009-08-10,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM8471R0/2009,H4N6
276,2010-09-10,Canada,American Black Duck/Avian,False,Nova Scotia,A/American black duck/Nova Scotia/00086/2010,H1N1
277,2011-08-19,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2202/2011,H4N8
278,2012-10-20,USA,Mallard/Avian,False,Illinois,A/mallard/Illinois/12OS5080/2012,H5N1
279,2011-12-08,USA,Mallard/Avian,False,Mississippi,A/mallard/Mississippi/11OS5863/2011,H11N9
280,2010-08-12,Canada,American Black Duck/Avian,True,New Brunswick,A/American black duck/New Brunswick/00477/2010,H10N6
281,2009-11-14,USA,Lesser Scaup/Avian,True,Louisiana,A/lesser scaup/Louisiana/AI09-5204/2009,H6N8
282,2011-10-23,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS3482/2011,H3N2
283,2009-09-02,USA,Northern Shoveler/Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/9BM12314R0/2009,H4N6
284,2009-08-09,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM8119R0/2009,H4N6
285,2007-09-05,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/7/2007,H3N8
286,2012-11-07,China,Finch/Avian,False,Beijing,A/brambling/Beijing/16/2012,H9N2
287,2009-08-08,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7696R0/2009,H10N7
288,2011-10-08,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/11GS00015/2011,H4N6
289,2009-08-06,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7055R0/2009,H3N8
290,2008-11-14,,Mallard/Avian,True,Sweden,A/mallard/Sweden/79316/2008,H4N2
291,2011-08-17,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2033/2011,H7N8
292,2009-08-20,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM12068R0/2009,H8N4
293,2011-08-12,USA,Mallard/Avian,False,California,A/mallard/California/2540V/2011,H3N8
294,2007-08-03,USA,Blue-Winged Teal/Avian,True,Minnesota,A/blue-winged teal/Minnesota/Sg-00037/2007,H3N8
295,2009-12-05,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/4218/2009,H12N5
296,2007-10-31,USA,American Wigeon/Avian,False,California,A/American wigeon/California/HKWF296C/2007,H6N1
297,2011-08-18,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2085/2011,H4N6
298,2011-08-12,USA,Mallard/Avian,False,California,A/mallard/California/2584P/2011,H4N9
299,2010-03-20,China,Chicken/Avian,False,Zhejiang,A/chicken/Zhejiang/C1219/2010,H9N2
300,2008-11-16,,Mallard/Avian,False,Sweden,A/mallard/Sweden/79436/2008,H11N9
301,2010-09-07,Canada,Blue-Winged Teal/Avian,False,Nova Scotia,A/blue-winged teal/Nova Scotia/00072/2010,H3N8
302,2010-09-15,USA,Blue-Winged Teal/Avian,False,Missouri,A/blue-winged teal/Missouri/10MO013/2010,H3N1
303,2007-09-04,Canada,American Wigeon/Avian,True,New Brunswick,A/American wigeon/New Brunswick/04487/2007,H3N8
304,2009-11-29,,Mallard/Avian,False,Sweden,A/mallard/Sweden/105254/2009,H10N1
305,2010-01-19,USA,Mallard/Avian,False,Mississippi,A/mallard/Mississippi/442/2010,H1N1
306,2009-08-09,Canada,Mallard/Avian,False,New Brunswick,A/mallard/New Brunswick/03397/2009,H3N8
307,2010-07-31,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM06838R0/2010,H7N3
308,2007-08-16,USA,Northern Pintail/Avian,True,Alaska,A/northern pintail/Alaska/7MP0344/2007,H3N8
309,2009-12-01,,Mallard/Avian,False,Sweden,A/mallard/Sweden/105402/2009,H10N1
310,2012-08-03,USA,Mallard/Avian,False,California,A/mallard/California/3152/2012,H2N3
311,2008-10-08,,Avian,True,Japan,A/avian/Japan/8KI0040/2008,H3N5
312,2009-08-17,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM10835R0/2009,H4N6
313,2011-10-15,USA,Gadwall/Avian,False,Wisconsin,A/gadwall/Wisconsin/11OS3415/2011,H4N6
314,2010-11-16,USA,Long-Tailed Duck/Avian,True,Wisconsin,A/long-tailed duck/Wisconsin/10OS3918/2010,H14N8
315,2012-01-15,USA,Mallard/Avian,True,Arkansas,A/mallard/Arkansas/12OS140/2012,H11N3
316,2011-09-22,,Blue-Winged Teal/Avian,False,Canada,A/blue-winged teal/Canada/3264/2011,H3N8
317,2011-09-08,,Chicken/Avian,False,Cambodia,A/chicken/Cambodia/083LC/2011,H5N1
318,2009-11-11,,Mallard/Avian,False,Sweden,A/mallard/Sweden/101564/2009,H4N6
319,2010-11-29,USA,Mallard/Avian,False,Illinois,A/mallard/Illinois/10OS4179/2010,H11N2
320,2007-10-28,USA,Bufflehead/Avian,False,California,A/bufflehead/California/HKWF205/2007,H4N8
321,2012-06-16,China,Chicken/Avian,False,Jiangsu,A/chicken/Jiangsu/XZ0616/2012,H9N2
322,2008-08-13,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/8BM2528R1/2008,H3N8
323,2009-07-08,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM2057/2009,H4N6
324,2007-08-03,USA,Blue-Winged Teal/Avian,False,Minnesota,A/blue-winged teal/Minnesota/Sg-00030/2007,H4N6
325,2010-08-16,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00608/2010,H3N8
326,2008-10-22,USA,Mallard/Avian,False,California,A/mallard/California/8399/2008,H6N1
327,2010-12-01,China,Chicken/Avian,False,Shandong,A/chicken/Shandong/HL/2010,H9N2
328,2011-06-01,,Ostrich/Avian,False,South Africa,A/ostrich/South Africa/AI2214/2011,H5N2
329,2012-03-07,Viet Nam,Mallard/Avian,False,Vietnam,A/duck/Vietnam/LBM133/2012,H5N1
330,2009-09-08,USA,Mallard/Avian,True,Minnesota,A/mallard/Minnesota/AI09-3100/2009,H6N3
331,2009-07-28,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/AI09-1829/2009,H3N8
332,2009-08-19,Canada,Blue-Winged Teal/Avian,True,Prince Edward Island,A/blue-winged teal/Prince Edward Island/03910/2009,H4N9
333,2007-05-22,USA,Ruddy Turnstone/Avian,True,Delaware Bay,A/ruddy turnstone/Delaware Bay/121/2007,H7N3
334,2009-07-06,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM1965/2009,H4N6
335,2007-02-13,Russia,Chicken/Avian,False,Moscow,A/chicken/Moscow/2/2007,H5N1
336,2009-08-19,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM11556R0/2009,H8N4
337,2012-01-19,,Duck/Avian,False,Egypt,A/duck/Egypt/Q4596D/2012,H5N1
338,2010-10-03,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/10OS3084/2010,H3N8
339,2012-01-15,USA,Northern Shoveler/Avian,False,Arkansas,A/northern shoveler/Arkansas/12OS160/2012,H10N3
340,2008-10-25,USA,Green-Winged Teal/Avian,False,California,A/green-winged teal/California/7972/2008,H6N2
341,2011-09-24,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS3158/2011,H3N2
342,2011-08-14,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/11BM02991/2011,H4N6
343,2010-11-16,USA,Mallard/Avian,False,Missouri,A/mallard/Missouri/10MO084/2010,H5N9
344,2008-08-06,USA,Mute Swan/Avian,False,Rhode Island,A/mute swan/Rhode Island/A00325125/2008,H7N3
345,2011-08-18,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2083/2011,H4N8
346,2009-08-12,Canada,American Black Duck/Avian,True,New Brunswick,A/American black duck/New Brunswick/03451/2009,H3N9
347,2008-09-24,USA,Northern Pintail/Avian,True,Interior Alaska,A/northern pintail/Interior Alaska/8BM3658/2008,H4N6
348,2010-10-03,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/10OS2889/2010,H11N9
349,2010-10-02,USA,American Green-Winged Teal/Avian,False,Wisconsin,A/American green-winged teal/Wisconsin/10OS2847/2010,H1N1
350,2009-07-27,USA,Mallard/Avian,False,California,A/mallard/California/5197/2009,H5N2
351,2010-10-13,China,Duck/Avian,False,Guangdong,A/duck/Guangdong/S3180/2010,H6N6
352,2010-07-21,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM05034R0/2010,H3N6
353,2009-08-14,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM8387R0/2009,H3N8
354,2008-12-21,USA,Northern Shoveler/Avian,True,California,A/northern shoveler/California/10024/2008,H4N4
355,2010-12-22,,Duck/Avian,False,Egypt,A/duck/Egypt/M2583A/2010,H5N1
356,2008-08-03,USA,Blue-Winged Teal/Avian,False,Minnesota,A/blue-winged teal/Minnesota/Sg-00787/2008,H3N8
357,2009-10-17,USA,Green-Winged Teal/Avian,False,Illinois,A/American green-winged teal/Illinois/2479/2009,H2N3
358,2008-11-19,,Mallard/Avian,False,Sweden,A/mallard/Sweden/80185/2008,H4N6
359,2010-09-04,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10CH00016R0/2010,H7N3
360,2010-09-12,Canada,Mallard/Avian,True,New Brunswick,A/mallard/New Brunswick/00879/2010,H4N9
361,2009-09-06,USA,Mallard/Avian,True,Minnesota,A/mallard/Minnesota/AI09-2518/2009,H2N3
362,2009-05-06,China,Chicken/Avian,False,Guangxi,A/chicken/Guangxi/S2039/2009,H5N1
363,2011-11-12,USA,Mallard/Avian,True,Illinois,A/mallard/Illinois/11OS5576/2011,H5N3
364,2012-09-20,USA,Mallard/Avian,True,Interior Alaska,A/mallard/Interior Alaska/12ML00120/2012,H8N4
365,2007-08-03,USA,Blue-Winged Teal/Avian,False,Minnesota,A/blue-winged teal/Minnesota/Sg-00032/2007,H4N6
366,2011-10-16,USA,Green-Winged Teal/Avian,False,Wisconsin,A/American green-winged teal/Wisconsin/11OS3431/2011,H5N2
367,2012-07-18,USA,Mallard/Avian,False,California,A/mallard/California/2858/2012,H2N7
368,2011-08-15,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2001/2011,H1N1
369,2009-11-10,,Mallard/Avian,False,Sweden,A/mallard/Sweden/101504/2009,H4N6
370,2008-05-16,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/309/2008,H4N6
371,2010-08-15,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM13335/2010,H12N5
372,2009-07-06,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM1964/2009,H4N6
373,2011-08-12,USA,Mallard/Avian,False,California,A/mallard/California/2568V/2011,H3N8
374,2009-01-24,USA,Green-Winged Teal/Avian,False,Mississippi,A/American green winged teal/Mississippi/A00630203/2009,H7N6
375,2009-07-04,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM1957/2009,H4N6
376,2009-12-02,China,Duck/Avian,True,Fujian,A/Duck/Fujian/1753/2009,H9N2
377,2010-08-03,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM07993R0/2010,H4N6
378,2007-05-10,USA,Least Sandpiper/Avian,False,Alaska,A/least sandpiper/Alaska/7KW0411/2007,H4N8
379,2008-08-06,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/08OS1337/2008,H1N1
380,2008-10-19,USA,Mallard/Avian,True,Wisconsin,A/mallard/Wisconsin/08OS2271/2008,H11N9
381,2010-12-07,China,Chicken/Avian,False,Hebei,A/chicken/Hebei/B5/2010,H9N2
382,2009-09-01,Egypt,Chicken/Avian,False,Sharkia,A/chicken/Sharkia/CAI3/2009,H5N1
383,2007-09-19,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/02727/2007,H4N6
384,2009-07-01,Egypt,Chicken/Avian,False,Giza,A/chicken/Giza/CAI17/2009,H5N1
385,2010-08-16,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00622/2010,H3N6
386,2009-05-28,USA,Ruddy Turnstone/Avian,False,Delaware,A/ruddy turnstone/Delaware/AI09-769/2009,H1N7
387,2009-08-17,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM10375R0/2009,H4N6
388,2008-09-17,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/Sg-00931/2008,H4N6
389,2010-01-31,,Blue-Winged Teal/Avian,True,Guatemala,A/blue-winged teal/Guatemala/CIP049-12/2010,H5N4
390,2010-08-12,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM11366R0/2010,H7N3
391,2008-11-15,,Mallard/Avian,False,Sweden,A/mallard/Sweden/79416/2008,H11N9
392,2010-08-08,Canada,Mallard/Avian,False,New Brunswick,A/mallard/New Brunswick/00340/2010,H1N1
393,2009-08-08,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7836R0/2009,H3N8
394,2012-09-07,,Chicken/Avian,False,Bangladesh,A/chicken/Bangladesh/18061/2012,H5N1
395,2008-11-22,USA,Mallard/Avian,True,New Jersey,A/mallard/New Jersey/A00122457/2008,H7N8
396,2010-06-10,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM02111R0/2010,H12N5
397,2011-08-15,USA,Green-Winged Teal/Avian,True,Interior Alaska,A/American green-winged teal/Interior Alaska/11BM03166/2011,H2N9
398,2010-10-29,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/10OS3144/2010,H6N1
399,2009-05-20,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-342/2009,H10N7
400,2009-07-31,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM5698R0/2009,H10N7
401,2010-08-04,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM08505R0/2010,H3N8
402,2008-12-13,USA,Mallard/Avian,True,California,A/mallard/California/11353/2008,H10N2
403,2010-08-14,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM12350R0/2010,H3N8
404,2009-10-17,USA,Green-Winged Teal/Avian,False,Wisconsin,A/American green-winged teal/Wisconsin/2743/2009,H1N1
405,2012-12-10,China,Chicken/Avian,False,Shandong,A/chicken/Shandong/wf12010/2012,H9N2
406,2008-09-07,USA,Blue-Winged Teal/Avian,False,North Dakota,A/blue-winged teal/North Dakota/Sg-00740/2008,H3N8
407,2007-10-16,,Mallard/Avian,False,Sweden,A/mallard/Sweden/68544/2007,H4N6
408,2012-07-04,China,Myna/Avian,False,Heilongjiang,A/hill myna/Heilongjiang/0704/2012,H5N1
409,2009-08-08,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7496R0/2009,H4N6
410,2009-08-18,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM11231R0/2009,H3N8
411,2009-08-06,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7232R0/2009,H4N6
412,2009-11-04,,Mallard/Avian,False,Sweden,A/mallard/Sweden/101081/2009,H4N6
413,2012-06-03,China,Chicken/Avian,False,Jiangsu,A/chicken/Jiangsu/YZ0657/2012,H9N2
414,2009-07-17,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM3016R0/2009,H10N7
415,2011-11-11,China,Duck/Avian,False,Hunan,A/duck/Hunan/S4111/2011,H9N2
416,2008-08-06,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/08OS1348/2008,H1N1
417,2007-09-07,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/7MP0956/2007,Mixed
418,2011-08-19,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2239/2011,H5N2
419,2010-11-28,USA,Mallard/Avian,False,Illinois,A/mallard/Illinois/10OS4111/2010,H10N7
420,2011-08-15,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2006/2011,H5N2
421,2010-08-08,Canada,Mallard/Avian,False,Nova Scotia,A/mallard/Nova Scotia/00346/2010,H1N1
422,2009-08-22,Canada,Mallard/Avian,True,Alberta,A/mallard/Alberta/421/2009,H2N3
423,2010-08-04,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/AI10-2217/2010,H12N5
424,2010-09-02,Canada,Green-Winged Teal/Avian,False,Prince Edward Island,A/green-winged teal/Prince Edward Island/00838/2010,H3N8
425,2009-07-01,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM1864/2009,H4N6
426,2009-09-10,China,Chicken/Avian,False,Tibet,A/chicken/Tibet/S4/2009,H9N2
427,2009-12-12,USA,Mallard/Avian,False,New York,A/mallard/New York/A00723392/2009,H7N3
428,2009-07-28,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM4410R1/2009,H10N7
429,2007-08-28,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/330/2007,H4N6
430,2010-08-04,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM08400R0/2010,H7N3
431,2010-07-18,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM04618R0/2010,H4N6
432,2009-11-05,,Mallard/Avian,False,Sweden,A/mallard/Sweden/101165/2009,H8N4
433,2010-08-02,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM07399R0/2010,H7N3
434,2008-10-31,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/08OS2844/2008,H2N3
435,2010-08-12,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM11434R0/2010,H7N3
436,2009-03-01,China,Duck/Avian,True,Shanghai,A/duck/Shanghai/28-1/2009,H4N2
437,2011-12-06,USA,Bufflehead/Avian,False,Maine,A/bufflehead/Maine/338/2011,H4N8
438,2007-08-29,,Mallard/Avian,True,Sweden,A/mallard/Sweden/59475/2007,H8N4
439,2011-07-01,China,Chicken/Avian,False,Shandong,A/chicken/Shandong/07/2011,H9N2
440,2012-01-28,USA,Mallard/Avian,True,Maryland,A/mallard/Maryland/12OS565/2012,H2N2
441,2009-10-25,USA,American Wigeon/Avian,False,California,A/American wigeon/California/6712/2009,Mixed
442,2009-08-18,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM11409R0/2009,H12N5
443,2012-01-15,USA,Mallard/Avian,False,Arkansas,A/mallard/Arkansas/12OS179/2012,H1N1
444,2008-09-05,USA,Mallard/Avian,True,North Dakota,A/mallard/North Dakota/Sg-00737/2008,H6N8
445,2009-07-21,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM3357R0/2009,H10N7
446,2011-12-01,USA,Duck/Avian,False,Wisconsin,A/long-tailed duck/Wisconsin/11OS4567/2011,H6N1
447,2008-09-16,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/8BM3627R1/2008,H4N6
448,2009-08-08,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7632R0/2009,H4N6
449,2009-11-11,,Mallard/Avian,False,Sweden,A/mallard/Sweden/101574/2009,H11N9
450,2010-09-20,China,Duck/Avian,False,Guangdong,A/duck/Guangdong/C3204/2010,H9N2
451,2009-07-27,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM4347R0/2009,H4N6
452,2010-07-27,USA,Mallard/Avian,False,California,A/mallard/California/1156/2010,H4N6
453,2012-07-31,USA,Mallard/Avian,False,California,A/mallard/California/3083/2012,H3N8
454,2007-08-03,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/Sg-00065/2007,H10N7
455,2007-09-12,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/AI07-3433/2007,H7N3
456,2010-10-29,USA,Mallard/Avian,False,Illinois,A/mallard/Illinois/10OS3249/2010,H11N2
457,2007-10-27,USA,Greater White-Fronted Goose/Avian,False,California,A/greater white-fronted goose/California/44358-089/2007,H6N1
458,2009-07-24,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM3859R1/2009,H10N7
459,2007-12-15,Russia,Muscovy Duck/Avian,False,Rostov-on-Don,A/muscovy duck/Rostov-on-Don/51/2007,H5N1
460,2010-09-20,Canada,Blue-Winged Teal/Avian,False,Nova Scotia,A/blue-winged teal/Nova Scotia/01008/2010,H4N6
